70BCSV 	
// AQ6370D OPTICAL SPECTRUM ANALYZER //                 
30
"CTRWL",1569.500000
"SPAN",  40.000000
"START WL",1549.500000
"STOP WL",1589.500000
"WLFREQ", 0
"REFL",-26.2
"LSCL",10.0
"RESLN",0.050
"AVG",   1
"SMPLAUTO",      1
"SMPL",       4001
"SMPLINTVL",0.0100
"NORMAL"
"MEAS"
"LSUNT",0
"NMSKH","OFF"
"RESCOR",0
"SMOOTH",0
"FIBERTYPE",0
"MEASWL",0
"SWPSPD",1
"NEBWCAL0",    0
"NEBWCAL1",    0
"NEBWCALWL",   0
"RESPARM", 9230
"FREQPARM", 9230




"[TRACE DATA]"
1549.5000,-210.000
1549.5100,-210.000
1549.5200, -77.798
1549.5300, -76.169
1549.5400, -75.254
1549.5500, -72.035
1549.5600,-210.000
1549.5700,-210.000
1549.5800, -74.317
1549.5900,-210.000
1549.6000,-210.000
1549.6100, -77.525
1549.6200, -74.498
1549.6300,-210.000
1549.6400,-210.000
1549.6500,-210.000
1549.6600, -71.651
1549.6700, -69.703
1549.6800, -73.473
1549.6900,-210.000
1549.7000, -78.920
1549.7100,-210.000
1549.7200,-210.000
1549.7300,-210.000
1549.7400, -76.102
1549.7500, -73.826
1549.7600,-210.000
1549.7700, -70.536
1549.7800,-210.000
1549.7900,-210.000
1549.8000,-210.000
1549.8100,-210.000
1549.8200,-210.000
1549.8300, -87.293
1549.8400, -87.688
1549.8500,-210.000
1549.8600, -71.446
1549.8700,-210.000
1549.8800, -71.772
1549.8900, -73.224
1549.9000, -71.118
1549.9100, -71.462
1549.9200,-210.000
1549.9300, -75.144
1549.9400, -77.970
1549.9500, -72.241
1549.9600, -74.511
1549.9700, -72.674
1549.9800, -73.195
1549.9900,-210.000
1550.0000,-210.000
1550.0100,-210.000
1550.0200, -71.118
1550.0300, -71.555
1550.0400,-210.000
1550.0500,-210.000
1550.0600,-210.000
1550.0700,-210.000
1550.0800, -74.673
1550.0900,-210.000
1550.1000, -77.797
1550.1100, -76.490
1550.1200, -76.306
1550.1300, -69.992
1550.1400, -75.144
1550.1500,-210.000
1550.1600, -77.317
1550.1700, -77.897
1550.1800, -75.726
1550.1900,-210.000
1550.2000,-210.000
1550.2100, -75.479
1550.2200, -80.039
1550.2300,-210.000
1550.2400,-210.000
1550.2500, -80.087
1550.2600,-210.000
1550.2700,-210.000
1550.2800, -72.409
1550.2900, -74.451
1550.3000,-210.000
1550.3100, -78.919
1550.3200, -77.022
1550.3300,-210.000
1550.3400, -82.201
1550.3500,-210.000
1550.3600, -74.450
1550.3700, -74.840
1550.3800, -71.846
1550.3900, -71.393
1550.4000, -74.783
1550.4100,-210.000
1550.4200,-210.000
1550.4300, -73.002
1550.4400, -78.211
1550.4500,-210.000
1550.4600,-210.000
1550.4700,-210.000
1550.4800, -80.257
1550.4900, -74.154
1550.5000,-210.000
1550.5100, -70.592
1550.5200,-210.000
1550.5300, -85.229
1550.5400, -73.399
1550.5500,-210.000
1550.5600,-210.000
1550.5700, -75.260
1550.5800,-210.000
1550.5900,-210.000
1550.6000,-210.000
1550.6100, -76.987
1550.6200, -74.303
1550.6300, -75.252
1550.6400, -81.619
1550.6500, -69.801
1550.6600,-210.000
1550.6700, -75.595
1550.6800,-210.000
1550.6900,-210.000
1550.7000, -78.467
1550.7100,-210.000
1550.7200,-210.000
1550.7300,-210.000
1550.7400,-210.000
1550.7500, -71.342
1550.7600, -75.840
1550.7700, -73.435
1550.7800,-210.000
1550.7900, -71.342
1550.8000,-210.000
1550.8100,-210.000
1550.8200,-210.000
1550.8300,-210.000
1550.8400, -74.826
1550.8500, -75.654
1550.8600, -80.037
1550.8700, -78.917
1550.8800, -75.724
1550.8900, -68.673
1550.9000, -71.742
1550.9100, -71.845
1550.9200, -79.339
1550.9300,-210.000
1550.9400, -74.562
1550.9500, -71.530
1550.9600, -74.359
1550.9700, -77.117
1550.9800, -74.140
1550.9900, -74.104
1551.0000, -69.482
1551.0100, -77.021
1551.0200, -76.166
1551.0300, -78.466
1551.0400, -72.703
1551.0500, -76.014
1551.0600,-210.000
1551.0700, -74.140
1551.0800, -72.407
1551.0900, -76.014
1551.1000, -85.904
1551.1100,-210.000
1551.1200,-210.000
1551.1300, -75.419
1551.1400, -73.272
1551.1500, -71.092
1551.1600, -70.245
1551.1700, -73.001
1551.1800, -77.795
1551.1900, -77.968
1551.2000, -80.275
1551.2100, -86.704
1551.2200, -77.315
1551.2300, -87.291
1551.2400, -75.387
1551.2500, -70.551
1551.2600, -76.928
1551.2700, -71.845
1551.2800, -85.228
1551.2900, -72.294
1551.3000, -76.928
1551.3100, -72.103
1551.3200,-210.000
1551.3300, -73.733
1551.3400, -73.256
1551.3500,-210.000
1551.3600, -70.606
1551.3700, -84.128
1551.3800,-210.000
1551.3900,-210.000
1551.4000,-210.000
1551.4100, -70.856
1551.4200, -71.945
1551.4300, -83.251
1551.4400, -72.614
1551.4500, -71.912
1551.4600,-210.000
1551.4700, -73.972
1551.4800, -74.954
1551.4900, -75.141
1551.5000,-210.000
1551.5100,-210.000
1551.5200, -72.031
1551.5300, -73.052
1551.5400, -74.103
1551.5500,-210.000
1551.5600,-210.000
1551.5700, -71.942
1551.5800, -74.732
1551.5900, -82.199
1551.6000, -77.326
1551.6100,-210.000
1551.6200, -81.227
1551.6300, -72.889
1551.6400, -73.119
1551.6500,-210.000
1551.6600, -75.361
1551.6700, -83.455
1551.6800, -72.607
1551.6900, -72.049
1551.7000, -71.115
1551.7100, -88.274
1551.7200, -72.214
1551.7300, -72.954
1551.7400, -69.895
1551.7500, -78.547
1551.7600,-210.000
1551.7700, -78.789
1551.7800, -69.130
1551.7900, -69.951
1551.8000, -74.224
1551.8100, -75.584
1551.8200, -81.226
1551.8300, -74.669
1551.8400, -75.417
1551.8500, -70.298
1551.8600, -72.888
1551.8700, -70.483
1551.8800, -73.212
1551.8900,-210.000
1551.9000, -78.736
1551.9100, -70.818
1551.9200, -72.852
1551.9300, -74.780
1551.9400, -74.953
1551.9500, -75.034
1551.9600,-210.000
1551.9700,-210.000
1551.9800, -70.359
1551.9900, -71.492
1552.0000,-210.000
1552.0100,-210.000
1552.0200, -79.179
1552.0300, -74.151
1552.0400, -75.140
1552.0500, -74.102
1552.0600, -77.151
1552.0700,-210.000
1552.0800,-210.000
1552.0900, -69.559
1552.1000, -74.128
1552.1100, -76.570
1552.1200, -71.441
1552.1300, -76.444
1552.1400, -72.605
1552.1500, -84.710
1552.1600, -70.378
1552.1700, -72.520
1552.1800, -79.849
1552.1900, -72.236
1552.2000, -81.225
1552.2100, -76.242
1552.2200, -70.089
1552.2300, -73.600
1552.2400,-210.000
1552.2500, -77.626
1552.2600,-210.000
1552.2700, -83.666
1552.2800, -75.193
1552.2900, -73.866
1552.3000, -73.219
1552.3100, -73.254
1552.3200,-210.000
1552.3300,-210.000
1552.3400, -69.950
1552.3500, -78.788
1552.3600,-210.000
1552.3700,-210.000
1552.3800,-210.000
1552.3900,-210.000
1552.4000, -86.700
1552.4100, -73.653
1552.4200, -76.371
1552.4300, -71.939
1552.4400, -74.729
1552.4500,-210.000
1552.4600, -71.620
1552.4700, -74.298
1552.4800, -70.699
1552.4900, -73.111
1552.5000, -73.466
1552.5100, -75.514
1552.5200, -82.992
1552.5300,-210.000
1552.5400,-210.000
1552.5500, -71.549
1552.5600, -71.211
1552.5700, -74.491
1552.5800, -74.452
1552.5900, -75.032
1552.6000, -75.010
1552.6100,-210.000
1552.6200, -74.828
1552.6300, -74.100
1552.6400,-210.000
1552.6500, -77.848
1552.6600,-210.000
1552.6700, -69.592
1552.6800, -71.254
1552.6900, -72.028
1552.7000, -74.957
1552.7100, -74.052
1552.7200, -76.484
1552.7300, -76.821
1552.7400, -73.818
1552.7500, -73.048
1552.7600, -72.501
1552.7700,-210.000
1552.7800,-210.000
1552.7900, -75.382
1552.8000, -70.855
1552.8100, -72.337
1552.8200, -72.345
1552.8300, -74.666
1552.8400, -69.551
1552.8500, -69.440
1552.8600, -75.869
1552.8700, -73.598
1552.8800, -75.130
1552.8900,-210.000
1552.9000,-210.000
1552.9100, -75.246
1552.9200, -73.729
1552.9300, -73.322
1552.9400, -73.768
1552.9500,-210.000
1552.9600, -72.577
1552.9700, -72.922
1552.9800, -74.354
1552.9900, -73.818
1553.0000, -71.039
1553.0100, -69.892
1553.0200,-210.000
1553.0300, -74.557
1553.0400,-210.000
1553.0500, -75.589
1553.0600, -79.499
1553.0700, -76.514
1553.0800, -69.910
1553.0900, -71.966
1553.1000, -78.204
1553.1100,-210.000
1553.1200,-210.000
1553.1300, -74.450
1553.1400, -72.789
1553.1500, -71.086
1553.1600, -69.033
1553.1700, -71.014
1553.1800, -70.061
1553.1900, -90.754
1553.2000, -73.772
1553.2100,-210.000
1553.2200, -74.296
1553.2300, -79.456
1553.2400, -73.640
1553.2500,-210.000
1553.2600, -77.411
1553.2700, -78.875
1553.2800, -81.445
1553.2900, -72.241
1553.3000, -69.685
1553.3100, -76.400
1553.3200, -76.160
1553.3300, -69.873
1553.3400, -69.314
1553.3500, -83.246
1553.3600, -74.610
1553.3700, -74.443
1553.3800, -73.470
1553.3900, -75.136
1553.4000, -71.233
1553.4100, -69.609
1553.4200,-210.000
1553.4300, -71.061
1553.4400,-210.000
1553.4500, -72.271
1553.4600,-210.000
1553.4700, -79.021
1553.4800, -81.680
1553.4900, -72.466
1553.5000,-210.000
1553.5100, -74.049
1553.5200, -71.061
1553.5300, -71.362
1553.5400, -74.664
1553.5500, -75.832
1553.5600, -70.671
1553.5700,-210.000
1553.5800, -78.313
1553.5900, -76.829
1553.6000, -76.092
1553.6100, -71.596
1553.6200, -71.057
1553.6300, -85.896
1553.6400, -75.081
1553.6500,-210.000
1553.6600, -71.905
1553.6700, -69.058
1553.6800, -68.543
1553.6900, -70.636
1553.7000,-210.000
1553.7100, -74.440
1553.7200, -70.675
1553.7300, -75.378
1553.7400, -73.803
1553.7500,-210.000
1553.7600, -75.467
1553.7700, -77.205
1553.7800, -75.767
1553.7900, -71.315
1553.8000, -71.594
1553.8100, -69.837
1553.8200, -69.337
1553.8300, -69.837
1553.8400, -70.495
1553.8500, -94.508
1553.8600, -76.224
1553.8700, -72.236
1553.8800,-210.000
1553.8900, -72.736
1553.9000, -73.042
1553.9100, -73.382
1553.9200, -80.421
1553.9300, -77.057
1553.9400, -74.190
1553.9500, -71.589
1553.9600, -70.111
1553.9700, -86.478
1553.9800, -71.253
1553.9900, -71.732
1554.0000, -71.031
1554.0100, -75.711
1554.0200, -76.812
1554.0300, -71.227
1554.0400, -78.090
1554.0500,-210.000
1554.0600,-210.000
1554.0700, -74.000
1554.0800, -73.258
1554.0900, -73.918
1554.1000, -76.152
1554.1100,-210.000
1554.1200, -83.238
1554.1300, -89.535
1554.1400, -70.747
1554.1500, -70.089
1554.1600, -75.181
1554.1700, -71.671
1554.1800, -70.144
1554.1900, -79.324
1554.2000, -73.529
1554.2100, -78.418
1554.2200, -74.493
1554.2300, -70.212
1554.2400,-210.000
1554.2500, -72.362
1554.2600, -71.004
1554.2700, -75.951
1554.2800,-210.000
1554.2900, -76.390
1554.3000, -84.235
1554.3100, -73.176
1554.3200, -74.716
1554.3300, -73.098
1554.3400, -72.873
1554.3500, -70.686
1554.3600, -71.453
1554.3700, -74.815
1554.3800, -75.056
1554.3900, -77.877
1554.4000, -74.708
1554.4100, -73.563
1554.4200, -69.958
1554.4300, -75.776
1554.4400, -71.727
1554.4500, -72.196
1554.4600, -73.415
1554.4700, -88.938
1554.4800, -73.135
1554.4900, -70.332
1554.5000, -69.426
1554.5100, -68.120
1554.5200,-210.000
1554.5300, -77.049
1554.5400,-210.000
1554.5500, -70.664
1554.5600, -71.901
1554.5700, -70.680
1554.5800,-210.000
1554.5900, -75.846
1554.6000, -75.819
1554.6100, -71.806
1554.6200, -71.194
1554.6300, -71.951
1554.6400, -72.980
1554.6500, -73.952
1554.6600,-210.000
1554.6700, -71.700
1554.6800, -72.162
1554.6900, -72.285
1554.7000, -69.839
1554.7100, -70.298
1554.7200, -70.623
1554.7300, -71.921
1554.7400, -74.337
1554.7500, -85.206
1554.7600, -72.904
1554.7700, -71.554
1554.7800, -69.856
1554.7900, -70.738
1554.8000, -71.691
1554.8100, -72.559
1554.8200, -76.352
1554.8300, -71.192
1554.8400, -72.709
1554.8500, -80.409
1554.8600, -70.239
1554.8700,-210.000
1554.8800, -73.040
1554.8900, -83.645
1554.9000, -69.164
1554.9100, -72.866
1554.9200, -72.757
1554.9300, -68.333
1554.9400, -70.255
1554.9500, -74.585
1554.9600, -68.343
1554.9700, -76.811
1554.9800, -69.666
1554.9900, -69.853
1555.0000, -74.756
1555.0100, -69.500
1555.0200, -72.864
1555.0300,-210.000
1555.0400,-210.000
1555.0500, -72.832
1555.0600,-210.000
1555.0700, -77.971
1555.0800,-210.000
1555.0900,-210.000
1555.1000, -73.746
1555.1100, -74.482
1555.1200, -72.525
1555.1300, -74.482
1555.1400, -72.457
1555.1500, -70.807
1555.1600, -84.101
1555.1700, -80.405
1555.1800, -71.549
1555.1900, -75.278
1555.2000, -70.672
1555.2100, -69.966
1555.2200, -75.557
1555.2300, -73.048
1555.2400,-210.000
1555.2500, -75.230
1555.2600, -76.641
1555.2700,-210.000
1555.2800, -71.897
1555.2900, -74.810
1555.3000, -69.549
1555.3100, -67.101
1555.3200, -69.021
1555.3300, -69.995
1555.3400, -73.782
1555.3500, -73.660
1555.3600, -68.489
1555.3700, -79.822
1555.3800, -78.179
1555.3900, -76.058
1555.4000, -70.614
